Date,High,Low,
2026-07-02,999.2767,948.78,
2026-07-06,991,963.32,
2026-07-07,945.7009,909.53,
2026-07-08,955,925.26,
2026-07-09,980.455,933.7934,
2026-07-10,957.99,928.5016,
2026-07-13,946.745,924.38,
2026-07-14,964.63,925.5,
2026-07-15,937.425,890.4,
2026-07-16,902,868.88,
2026-07-17,893.19,838.38,
2026-07-20,894.3699,861.27,
2026-07-21,898,876.01,
2026-07-22,902.5727,879.36,
2026-07-23,909.6,886.7273,
