Date,Open,High,Low,Close,
2026-02-23,78.2665534097767,82.1185769462885,77.8514230537115,81.5393252866626,
2026-02-24,81.5393252866626,77.8707314423657,77.3590591430296,80.1105045262523,
2026-02-25,80.1105045262523,80.6994103802052,74.8006976463488,77.6776475558238,
2026-02-26,77.6776475558238,80.6511394085697,75.5730331925166,77.7259185274593,
2026-02-27,77.7259185274593,77.5811056125528,75.5633789981895,76.9632371756186,
2026-03-02,76.9632371756186,74.8296602293301,73.0725968617984,74.4821092335546,
2026-03-03,74.4821092335546,76.3839855159928,73.7580446590223,73.8063156306578,
2026-03-04,73.8063156306578,80.776643934822,76.7508449004225,80.4194387447194,
2026-03-05,80.4194387447194,80.8635316837659,76.5191442365721,79.8015703077852,
2026-03-06,79.8015703077852,79.8788038624019,78.3727495473748,78.4017121303561,
2026-03-09,78.4017121303561,81.4524375377188,78.1410488835244,81.0179987929994,
