Date,High,Low,
2026-06-04,87.33,85,
2026-06-05,86.85,81.875,
2026-06-08,85.53,83.34,
2026-06-09,90.5,85.16,
2026-06-10,88.21,85.4,
2026-06-11,92.4899,85.98,
2026-06-12,93.9861,90.05,
2026-06-15,92.98,88.25,
2026-06-16,91.84,87.65,
2026-06-17,92,86.45,
2026-06-18,90.635,87.65,
2026-06-22,90.065,86.59,
2026-06-23,86.385,84.01,
2026-06-24,86.005,83.54,
2026-06-25,87.33,83.09,
