Date,High,Low,
2026-03-17,32.47,28.615,
2026-03-18,31.31,29.53,
2026-03-19,32.2289,29.1175,
2026-03-20,30.52,29.45,
2026-03-23,30.815,29.91,
2026-03-24,30.355,29.72,
2026-03-25,32.28,30.45,
2026-03-26,32.24,31.24,
2026-03-27,32.315,31.31,
2026-03-30,32.135,31.32,
2026-03-31,33.87,31.78,
2026-04-01,34.33,33.56,
2026-04-02,34.1,33,
2026-04-06,35.325,33.51,
2026-04-07,33.8916,33.05,
