Date,Open,High,Low,Close,
2026-06-04,561.468834267109,592.548997670612,548.681002329388,588.348975589058,
2026-06-05,588.348975589058,320.7334509573,306.660906382868,319.349914271612,
2026-06-08,319.349914271612,294.218958616569,280.472533403763,284.969027632251,
2026-06-09,284.969027632251,291.926240680285,278.120521038093,282.735604125354,
2026-06-10,282.735604125354,553.296085416649,536.772704427568,542.188262311549,
2026-06-11,542.188262311549,293.695191156987,271.262132039037,293.151658887609,
2026-06-12,293.151658887609,308.390327239979,294.861314934924,307.056202578779,
2026-06-15,307.056202578779,319.221443007941,303.992657060469,309.032683558334,
2026-06-16,309.032683558334,314.359299798235,299.664163715243,304.467012495562,
2026-06-17,304.467012495562,321.346160060962,296.798266294888,320.763098171994,
2026-06-18,320.763098171994,311.8491689542,288.022690745664,311.275989470129,
