Date,High,Low,
2026-07-20,256.15,252.2024,
2026-07-21,257.06,252.6001,
2026-07-22,257.81,252.25,
2026-07-23,258.38,253.32,
2026-07-24,260.22,256.765,
2026-07-27,262.1,256.78,
2026-07-28,266.92,261.45,
2026-07-29,267.47,262.354,
2026-07-30,259.89,253.51,
2026-07-31,255.52,249.475,
2026-08-03,256.2,244.44,
2026-08-04,246.91,242.385,
2026-08-05,249.38,243.76,
2026-08-06,249.95,241.2,
2026-08-07,246.76,241.95,
