Date,Open,High,Low,Close,
2026-06-22,24.18389341354,26.0997472675367,23.0905527324633,23.241012459217,
2026-06-23,23.241012459217,9.15798203507341,8.034549408646,8.18500913539967,
2026-06-24,8.18500913539967,23.4917786704731,19.9810517128874,21.6260780587276,
2026-06-25,21.6260780587276,10.1811081769984,8.20507043230016,10.1108936378467,
2026-06-26,10.1108936378467,10.5422115212072,9.16801268352366,9.48899343393149,
2026-06-29,9.48899343393149,9.29841111337683,8.15491719004894,8.30537691680261,
2026-06-30,8.30537691680261,10.4419050367047,9.16801268352366,9.32850305872757,
2026-07-01,9.32850305872757,10.4419050367047,8.4157140497553,10.371690497553,
2026-07-02,10.371690497553,10.2312614192496,8.27528497145188,10.1610468800979,
2026-07-06,10.1610468800979,10.0507097471452,8.81693998776509,9.00752230831974,
