Date,High,Low,
2026-07-01,143.0353,134.33,
2026-07-02,139.759,135.315,
2026-07-06,134.31,128.68,
2026-07-07,134.98,131.15,
2026-07-08,132.99,129.63,
2026-07-09,132.6,128.88,
2026-07-10,134.63,132.1,
2026-07-13,139.75,133.72,
2026-07-14,134.755,130.08,
2026-07-15,133.635,130.71,
2026-07-16,136.42,132.555,
2026-07-17,138.335,132.56,
2026-07-20,134.6,132.26,
2026-07-21,134.48,130.5,
2026-07-22,132.85,131.19,
