Date,High,Low,
2026-02-06,58.09,54.79,
2026-02-09,56.74,54.425,
2026-02-10,55.73,54.01,
2026-02-11,53.65,47.39,
2026-02-12,48,45.76,
2026-02-13,47.4108,45.56,
2026-02-17,45.67,44.2,
2026-02-18,46.34,44,
2026-02-19,49.67,44.965,
2026-02-20,53.29,49.41,
2026-02-23,53.2,50.59,
2026-02-24,54.5044,52.11,
2026-02-25,54.86,52.53,
2026-02-26,55.96,53.82,
2026-02-27,55.74,53.9601,
