Date,Open,High,Low,Close,
2026-08-25,161.885322697493,162.132938767796,158.737061232204,160.192437318886,
2026-08-26,160.192437318886,168.99544128764,163.254791167948,165.8724467683,
2026-08-27,165.8724467683,164.144187665365,163.224470832808,166.357572130528,
2026-08-28,166.357572130528,163.416499622023,157.453500377977,160.293505102684,
2026-08-31,160.293505102684,158.070013859141,154.037409285624,155.310863361472,
2026-09-01,155.310863361472,157.968946075343,154.59328209651,157.352432594179,
2026-09-02,157.352432594179,167.156007622527,162.466462454328,164.548458800554,
2026-09-03,164.548458800554,167.408677082021,163.871304649112,164.72027403301,
2026-09-04,164.72027403301,163.16383016253,156.55399710218,162.648384465163,
2026-09-07,162.648384465163,156.271007307547,150.429289404057,153.02673144765,
2026-09-08,153.02673144765,159.788166183697,153.966661836966,159.484962832304,
