Date,Open,High,Low,Close,
2026-01-07,242.44311521603,231.371105197245,219.33688478397,221.762182216656,
2026-01-08,221.762182216656,240.940485284909,211.270134627427,233.203259236068,
2026-01-09,233.203259236068,238.884254852849,219.007360676268,234.784974953037,
2026-01-14,234.784974953037,243.5371352536,226.19098622417,238.765626174076,
2026-01-15,238.765626174076,249.284035691922,238.212025673137,239.319226675016,
2026-01-16,239.319226675016,241.415,227.205920475892,239.635569818409,
2026-01-21,239.635569818409,225.136509079524,221.801725109581,236.735757670632,
2026-01-22,236.735757670632,225.123328115216,209.292989981215,209.622514088917,
2026-01-23,209.622514088917,224.042489041954,215.250785848466,228.893083907326,
2026-01-26,228.893083907326,218.559207889793,212.126897307452,213.5108985598,
2026-01-27,213.5108985598,241.151380713838,220.009113963682,236.828024420789,
2026-01-28,236.828024420789,241.889514715091,224.398375078272,238.752445209768,
2026-01-29,238.752445209768,236.037166562304,233.783221665623,237.355262993112,
2026-01-30,237.355262993112,242.601286787727,233.137354414527,238.159301815905,
2026-02-02,238.159301815905,212.720040701315,202.570698184095,207.579464621165,
2026-02-03,207.579464621165,229.20942705072,223.080278647464,224.517003757044,
2026-02-04,224.517003757044,215.000347526612,208.238512836569,210.993334376957,
2026-02-05,210.993334376957,237.394805886036,212.680497808391,232.438763306199,
2026-02-06,232.438763306199,220.457266750157,213.458174702567,214.644461490294,
2026-02-09,214.644461490294,233.163716343143,205.668224796494,232.834192235441,
2026-02-10,232.834192235441,226.942301189731,221.287667501565,221.933534752661,
2026-02-11,221.933534752661,224.543365685661,214.407204132749,218.677836568566,
