Date,High,Low,
2026-08-13,332.88,310,
2026-08-14,326.3,311.6001,
2026-08-17,353.9999,319.2658,
2026-08-18,311.95,293.0154,
2026-08-19,308.285,278.175,
2026-08-20,293,281.7192,
2026-08-21,296.88,277.3,
2026-08-24,279.8334,266.31,
2026-08-25,289.6,279.79,
2026-08-26,299.6,280.62,
2026-08-27,310.14,297.01,
2026-08-28,301.04,287.0101,
2026-08-31,297.95,290.38,
2026-09-01,288.99,275.4734,
2026-09-02,278.63,267.01,
2026-09-03,283.165,262.45,
