Date,High,Low,
2026-02-03,118.92,115.38,
2026-02-04,119.94,116.93,
2026-02-05,116.41,112.92,
2026-02-06,122.97,117.36,
2026-02-09,125.16,121.6929,
2026-02-10,125,119.5005,
2026-02-11,124.24,117.36,
2026-02-12,119.18,110.94,
2026-02-13,111.43,108.39,
2026-02-17,114.51,111.99,
2026-02-18,117.04,114.97,
2026-02-19,115.91,114.18,
2026-02-20,116.13,113.835,
2026-02-23,116.91,108.86,
2026-02-24,111.4,107.5,
