Date,Open,High,Low,Close,
2026-06-19,223.032866249829,219.665320300306,212.284533750171,222.138827502168,
2026-06-22,222.138827502168,225.476572160102,221.820947058555,223.897103705901,
2026-06-23,223.897103705901,188.09581874401,180.397151750262,182.264699356488,
2026-06-24,182.264699356488,217.340819556387,205.986527461093,208.9567228561,
2026-06-25,208.9567228561,214.658703313404,203.294477454247,205.688514545206,
2026-06-26,205.688514545206,226.062664228013,214.499763091598,216.66532361371,
2026-06-29,216.66532361371,221.334192629273,221.026245949523,223.787832303409,
2026-06-30,223.787832303409,198.64547596641,188.771314686687,195.566009168911,
2026-07-01,195.566009168911,219.476578786911,206.413679307197,208.986524147688,
2026-07-02,208.986524147688,204.019642216238,203.662026717174,205.191826352061,
